controller,hour,load,pv,wind,generatorPower,batteryPower,soc,fuelRemaining,unserved,criticalUnserved,curtailed
Tuned rules,287,82.5253773383382,0,22.739491141812596,100,-40.21411380347439,68.07793684434554,12060.11999999998,0,0,0
Tuned rules,288,92.09890853887313,0,0,100,-7.901091461126867,69.95184522073069,12024.61999999998,0,0,0
Tuned rules,289,91.95762093305392,0,0,100,-8.042379066946083,71.8592628950814,11989.11999999998,0,0,0
Tuned rules,290,92.22856634076167,0,0,100,-7.771433659238326,73.70242022368815,11953.61999999998,0,0,0
Tuned rules,291,94.03269657033593,0,0,100,-5.967303429664071,75.11769049821861,11918.11999999998,0,0,0
Tuned rules,292,95.25647565679706,0,0,100,-4.743524343202935,76.24271607779177,11882.61999999998,0,0,0
Tuned rules,293,95.13102299593578,0,0,100,-4.86897700406422,77.39749536837871,11847.11999999998,0,0,0
Tuned rules,294,95.35349416483153,0,0,100,-4.646505835168469,78.49951098840836,11811.61999999998,0,0,0
Tuned rules,295,100.99356115143539,0,0,100.99356115143539,0,78.49951098840836,11775.871609712121,0,0,0
Tuned rules,296,102.06486903576356,0,0,102.06486903576356,0,78.49951098840836,11739.85539245318,0,0,0
Tuned rules,297,100.63607150342652,0,0,100.63607150342652,0,78.49951098840836,11704.196374577325,0,0,0
Tuned rules,298,101.10215498937356,0,0,101.10215498937356,0,78.49951098840836,11668.420835829982,0,0,0
Tuned rules,299,99.64159648192698,0,0,100,-0.3584035180730183,78.58451384629797,11632.920835829982,0,0,0
Tuned rules,300,100.71922252313236,0,0,100.71922252313236,0,78.58451384629797,11597.241030199199,0,0,0
Tuned rules,301,100.91348044742696,0,0,100.91348044742696,0,78.58451384629797,11561.512660087343,0,0,0
Tuned rules,302,100.36054930681011,0,0,100.36054930681011,0,78.58451384629797,11525.92252276064,0,0,0
Tuned rules,303,99.06436751642983,0,0,100,-0.9356324835701741,78.8064185738671,11490.42252276064,0,0,0
Tuned rules,304,98.5304816557352,0,0,100,-1.4695183442647988,79.15494545121282,11454.92252276064,0,0,0
Tuned rules,305,98.82795463378451,0,0,100,-1.1720453662154853,79.43292041708436,11419.42252276064,0,0,0
Tuned rules,306,98.85588759351947,0,0,100,-1.1441124064805308,79.70427049986448,11383.92252276064,0,0,0
Tuned rules,307,99.44804374310895,0,0,100,-0.5519562568910459,79.83517842040624,11348.42252276064,0,0,0
Tuned rules,308,100.12831507549879,0,0,100.12831507549879,0,79.83517842040624,11312.890443991766,0,0,0
Tuned rules,309,98.69479318179495,0,0,100,-1.3052068182050505,80.14473539763944,11277.390443991766,0,0,0
Tuned rules,310,98.21270341800277,0,0,100,-1.787296581997225,80.56863000164032,11241.890443991766,0,0,0
Tuned rules,311,91.14285102963466,0,0,100,-8.857148970365344,82.66928732577304,11206.390443991766,0,0,0
Tuned rules,312,91.96645865662626,0,0,100,-8.033541343373741,84.57460894993729,11170.890443991766,0,0,0
Tuned rules,313,91.09582255191526,0,0,100,-8.904177448084738,86.6864200569063,11135.390443991766,0,0,0
Tuned rules,314,90.71932814320797,0,0,0,90.71932814320797,62.7797779958437,11135.390443991766,0,0,0
Tuned rules,315,90.99767095771438,0,0,0,90.99767095771438,38.79978616276594,11135.390443991766,0,0,0
Tuned rules,316,90.25846168242484,0,0,100,-9.741538317575163,41.1101948375666,11099.890443991766,0,0,0
Tuned rules,317,90.67669187243925,0,0,100,-9.32330812756075,43.321411513365476,11064.390443991766,0,0,0
Tuned rules,318,89.42795815891621,0,0,100,-10.572041841083788,45.82879139359733,11028.890443991766,0,0,0
Tuned rules,319,96.34401345889756,0,0,100,-3.655986541102436,46.69588473595766,10993.390443991766,0,0,0
Tuned rules,320,98.38857997463636,0,0,100,-1.6114200253636426,47.07806655200932,10957.890443991766,0,0,0
Tuned rules,321,97.77201102921406,0,0,100,-2.227988970785944,47.60648053321566,10922.390443991766,0,0,0
Tuned rules,322,96.80421911319681,0,0,100,-3.195780886803192,48.36442652110047,10886.890443991766,0,0,0
Tuned rules,323,97.52766398251984,0,0,100,-2.47233601748016,48.95079249283851,10851.390443991766,0,0,0
Tuned rules,324,99.196282162019,0,0,100,-0.8037178379809973,49.14141091514797,10815.890443991766,0,0,0
Tuned rules,325,97.76872734988967,0,0,100,-2.231272650110327,49.67060368928711,10780.390443991766,0,0,0
Tuned rules,326,96.74100428855462,0,0,100,-3.2589957114453796,50.443542389253736,10744.890443991766,0,0,0
Tuned rules,327,98.55063631562592,0,0,100,-1.4493636843740774,50.787289169295406,10709.390443991766,0,0,0
Tuned rules,328,98.08418179562196,0,0,100,-1.9158182043780414,51.241665352444045,10673.890443991766,0,0,0
Tuned rules,329,98.06481071437008,0,0,100,-1.9351892856299173,51.70063579090489,10638.390443991766,0,0,0
Tuned rules,330,98.76834403501888,0,0,100,-1.2316559649811154,51.99274865163537,10602.890443991766,0,0,0
Tuned rules,331,97.92706362723612,0,0,100,-2.072936372763877,52.48438868032599,10567.390443991766,0,0,0
Tuned rules,332,96.72910995881976,0,0,100,-3.2708900411802375,53.260148368282856,10531.890443991766,0,0,0
Tuned rules,333,97.27936756582443,0,0,100,-2.7206324341755703,53.90540300589207,10496.390443991766,0,0,0
Tuned rules,334,96.08992695495704,0,0,100,-3.9100730450429637,54.83275825388952,10460.890443991766,0,0,0
Tuned rules,335,88.8788449329744,0,0,100,-11.121155067025597,57.470371770668784,10425.390443991766,0,0,0
Tuned rules,336,90.73803263506669,0,0,100,-9.261967364933312,59.66704020721907,10389.890443991766,0,0,0
Tuned rules,337,90.46453993711313,0,0,100,-9.53546006288687,61.92857313244119,10354.390443991766,0,0,0
Tuned rules,338,90.9294293972377,0,0,100,-9.070570602762302,64.07984784109833,10318.890443991766,0,0,0
Tuned rules,339,90.55894819276565,0,0,100,-9.441051807234345,66.31898988248653,10283.390443991766,0,0,0
Tuned rules,340,89.66511723780441,0,0,100,-10.33488276219559,68.77012254843781,10247.890443991766,0,0,0
Tuned rules,341,91.80041248921955,0,0,100,-8.199587510780447,70.71482547903307,10212.390443991766,0,0,0
Tuned rules,342,91.80381989697626,0,0,100,-8.196180103023735,72.65872027192121,10176.890443991766,0,0,0
Tuned rules,343,96.82100816573734,0,0,100,-3.1789918342626606,73.4126843863722,10141.390443991766,0,0,0
Tuned rules,344,95.54892894252099,0,0,100,-4.451071057479012,74.4683485790388,10105.890443991766,0,0,0
Tuned rules,345,96.67605421029883,0,0,100,-3.3239457897011704,75.2566915426175,10070.390443991766,0,0,0
Tuned rules,346,96.83285686955075,0,0,100,-3.1671431304492472,76.00784549021566,10034.890443991766,0,0,0
Tuned rules,347,97.9044866277066,0,0,100,-2.0955133722933965,76.50484012449972,9999.390443991766,0,0,0
Tuned rules,348,98.2177443791831,0,0,100,-1.7822556208168976,76.92753915958113,9963.890443991766,0,0,0
Tuned rules,349,98.013424449019,0,0,100,-1.9865755509810015,77.39869692096393,9928.390443991766,0,0,0
Tuned rules,350,96.93845198195976,0,0,100,-3.0615480180402415,78.12480678868754,9892.890443991766,0,0,0
Tuned rules,351,98.63641205254399,0,0,100,-1.3635879474560113,78.44821006648117,9857.390443991766,0,0,0
Tuned rules,352,97.99636859568292,0,0,100,-2.003631404317076,78.92341297866244,9821.890443991766,0,0,0
Tuned rules,353,98.37649669458074,0,0,100,-1.6235033054192627,79.30846059620771,9786.390443991766,0,0,0
Tuned rules,354,99.40798638634604,0,0,100,-0.5920136136539611,79.44886895308072,9750.890443991766,0,0,0
Tuned rules,355,98.33403684999632,0,0,100,-1.6659631500036767,79.84398680697474,9715.390443991766,0,0,0
Tuned rules,356,99.73330121630923,0,0,100,-0.2666987836907708,79.9072399773992,9679.890443991766,0,0,0
Tuned rules,357,101.30156192109405,0,0,101.30156192109405,0,79.9072399773992,9644.065053511493,0,0,0
Tuned rules,358,102.27865570032876,0,0,102.27865570032876,0,79.9072399773992,9607.995389586411,0,0,0
Tuned rules,359,96.09863706136579,0,0,100,-3.9013629386342075,80.83252944227809,9572.495389586411,0,0,0
Tuned rules,360,97.47883528573814,0,0,100,-2.5211647142618574,81.43047615629172,9536.995389586411,0,0,0
Tuned rules,361,98.38590868823437,0,0,100,-1.614091311765634,81.81329152354185,9501.495389586411,0,0,0
Tuned rules,362,98.10563024592942,0,0,100,-1.8943697540705813,82.26258076004656,9465.995389586411,0,0,0
Tuned rules,363,97.27148781692426,0,0,100,-2.728512183075736,82.90970424419939,9430.495389586411,0,0,0
Tuned rules,364,98.15620518482466,0,0,100,-1.8437948151753432,83.34699858074663,9394.995389586411,0,0,0
Tuned rules,365,99.12367396798082,0,0,100,-0.876326032019179,83.5548375483025,9359.495389586411,0,0,0
Tuned rules,366,98.40094349837516,0,0,100,-1.599056501624844,83.93408709723515,9323.995389586411,0,0,0
Tuned rules,367,104.77257749100839,0,0,104.77257749100839,0,83.93408709723515,9287.30224521366,0,0,0
Tuned rules,368,105.36331902240174,0,0,105.36331902240174,0,83.93408709723515,9250.46141545806,0,0,0
Tuned rules,369,104.43890191885649,0,0,104.43890191885649,0,83.93408709723515,9213.851689978346,0,0,0
Tuned rules,370,103.51369893420936,0,0,103.51369893420936,0,83.93408709723515,9177.473265244795,0,0,0
Tuned rules,371,102.07343256158379,0,0,102.07343256158379,0,83.93408709723515,9141.454907104398,0,0,0
Tuned rules,372,100.6209898455508,0,0,100.6209898455508,0,83.93408709723515,9105.799659643011,0,0,0
Tuned rules,373,100.83010029517048,0,0,100.83010029517048,0,83.93408709723515,9070.092134569219,0,0,0
Tuned rules,374,100.3636223098778,0,0,100.3636223098778,0,83.93408709723515,9034.501228991749,0,0,0
Tuned rules,375,99.72746994272484,0,0,100,-0.2725300572751621,83.99872327562358,8999.001228991749,0,0,0
Tuned rules,376,99.53305711369332,0,0,100,-0.4669428863066827,84.10946850496924,8963.501228991749,0,0,0
Tuned rules,377,101.34358247911572,0,0,101.34358247911572,0,84.10946850496924,8927.66533337197,0,0,0
Tuned rules,378,102.20352985557892,0,0,102.20352985557892,0,84.10946850496924,8891.614450908075,0,0,0
Tuned rules,379,101.99192683846258,0,0,101.99192683846258,0,84.10946850496924,8855.61646919846,0,0,0
Tuned rules,380,100.58104426910273,0,0,100.58104426910273,0,84.10946850496924,8819.971208131185,0,0,0
Tuned rules,381,100.57791671522443,0,0,100.57791671522443,0,84.10946850496924,8784.32672895238,0,0,0
Tuned rules,382,99.7273202146282,0,0,100,-0.2726797853718068,84.1741401944938,8748.82672895238,0,0,0
Tuned rules,383,93.07248028845498,0,0,100,-6.927519711545017,85.81714575630842,8713.32672895238,0,0,0
Tuned rules,384,82.28811697376099,0,90,0,-7.711883026239008,87.64617941218647,8713.32672895238,0,0,0
Tuned rules,385,82.15103474717029,0,90,0,-7.848965252829714,89.50772497277106,8713.32672895238,0,0,0
Tuned rules,386,82.06265529937214,0,90,0,-7.937344700627861,91.39023155985991,8713.32672895238,0,0,0
Tuned rules,387,80.87274416056863,0,90,0,-9.12725583943137,93.55495035283555,8713.32672895238,0,0,0
Tuned rules,388,81.91617939025475,0,90,0,-6.092864289416464,95,8713.32672895238,0,0,1.990956320328782
Tuned rules,389,83.67353379080302,0,90,0,0,95,8713.32672895238,0,0,6.32646620919698
Tuned rules,390,82.28469658537131,2.425038238716716,90,0,0,95,8713.32672895238,0,0,10.140341653345402
Tuned rules,391,87.49542364368645,5.2863583482131755,90,0,0,95,8713.32672895238,0,0,7.79093470452672
Tuned rules,392,87.63340188400682,8.258071042655889,90,0,0,95,8713.32672895238,0,0,10.62466915864907
Tuned rules,393,87.23880838283324,11.212258487880618,90,0,0,95,8713.32672895238,0,0,13.973450105047377
Tuned rules,394,89.03381601889564,13.176956068660951,90,0,0,95,8713.32672895238,0,0,14.143140049765321
Tuned rules,395,90.93293946182558,14.007913270155806,90,0,0,95,8713.32672895238,0,0,13.074973808330228
Tuned rules,396,89.46907935497897,15.912772863147293,90,0,0,95,8713.32672895238,0,0,16.443693508168323
Tuned rules,397,89.99581456636253,15.970732630491238,90,0,0,95,8713.32672895238,0,0,15.974918064128715
Tuned rules,398,91.66767294348871,14.42671378529759,90,0,0,95,8713.32672895238,0,0,12.759040841808883
Tuned rules,399,93.26883609891766,12.104183297781402,57.230052022322674,0,23.93460077881359,88.69267888767575,8713.32672895238,0,0,0
Tuned rules,400,92.813668202797,10.08129958466748,65.01145526088038,0,17.720913357249145,84.02280818539172,8713.32672895238,0,0,0
Tuned rules,401,93.98925869288783,6.840626493353753,41.784898085290926,0,45.36373411424315,72.06841460445095,8713.32672895238,0,0,0
Tuned rules,402,93.81054742763695,3.602098646154163,43.339008739161116,0,46.86944004232167,59.71723267191469,8713.32672895238,0,0,0
Tuned rules,403,93.22762821446315,2.071099078525332e-15,51.94037992539771,0,41.287248289065445,48.837087429053284,8713.32672895238,0,0,0
Tuned rules,404,94.54275296353092,0,30.200693221257357,0,64.34205974227356,31.881465918035705,8713.32672895238,0,0,0
Tuned rules,405,94.73549251392873,0,26.700344936240082,100,-31.964852422311353,39.46259632245978,8677.82672895238,0,0,0
Tuned rules,406,94.61887725529584,0,26.948180781917987,100,-32.32930352662214,47.13016389578778,8642.32672895238,0,0,0
Tuned rules,407,88.76149190418916,0,24.189119736686614,100,-35.427627832497464,55.53256359934775,8606.82672895238,0,0,0
Tuned rules,408,88.6960075679612,0,23.79284275387651,100,-35.09683518591531,63.85650893817512,8571.32672895238,0,0,0
Tuned rules,409,86.99293479936799,0,45.82721912298763,100,-58.83428432361964,77.8102846608184,8535.82672895238,0,0,0
Tuned rules,410,88.5099362827348,0,23.51738326752643,100,-35.00744698479163,86.11302972628356,8500.32672895238,0,0,0
Tuned rules,411,89.56455342939401,0,13.037223999019519,0,76.5273294303745,65.9463077054486,8500.32672895238,0,0,0
Tuned rules,412,90.09573011204185,0,8.883664061228615,0,81.21206605081323,44.54504918806481,8500.32672895238,0,0,0
Tuned rules,413,88.96442397218792,0,15.966150545285188,100,-27.001726573097272,50.949070942670836,8464.82672895238,0,0,0
Tuned rules,414,89.17711392794297,4.183929310282071,13.37428650093821,100,-28.38110188327731,57.68024027690463,8429.32672895238,0,0,0
Tuned rules,415,94.2495755992766,8.59204020325563,20.33479117481763,100,-34.67725577879665,65.90467362179714,8393.82672895238,0,0,0
Tuned rules,416,94.72398172234463,12.298029261934108,15.043691245569793,100,-32.617738785159275,73.6406496232109,8358.32672895238,0,0,0
Tuned rules,417,94.98880610214135,15.482279214791822,12.153772726875864,100,-32.647245839526335,81.38362383703785,8322.82672895238,0,0,0
Tuned rules,418,93.23620806645123,19.372878528882374,27.421320783499958,100,-53.55799124593109,94.08601678007545,8287.32672895238,0,0,0
Tuned rules,419,94.68836347331737,20.10329509494032,12.54174049070536,0,62.04332788767169,77.73616430160162,8287.32672895238,0,0,0
Tuned rules,420,94.617494151642,20.96865905906335,12.166406396903255,0,61.4824286956754,61.534121738499145,8287.32672895238,0,0,0
Tuned rules,421,93.97335391890297,21.253995206102157,16.157609452408934,0,56.56174926039188,46.62879206298393,8287.32672895238,0,0,0
Tuned rules,422,95.3072290716305,18.886574278610954,6.718289426817155,0,69.7023653662024,28.260605991447598,8287.32672895238,0,0,0
Tuned rules,423,96.02179000409552,16.128422490802443,3.4957064008592433,100,-23.602338887566162,33.85839216583814,8251.82672895238,0,0,0
Tuned rules,424,95.67118416234702,13.224699987475526,4.222650585789046,100,-21.776166410917554,39.02306350823966,8216.32672895238,0,0,0
Tuned rules,425,95.3339342355842,9.453780614516106,4.992290142781859,100,-19.112136521713765,43.55590468529243,8180.826728952379,0,0,0
Tuned rules,426,94.83507534979611,5.011031795754401,6.570129098418003,100,-16.746085544376285,47.52758760121117,8145.326728952379,0,0,0
Tuned rules,427,96.10688836206116,6.474741449491134e-16,1.9955699915864413,100,-5.88868162952528,48.92421107857805,8109.826728952379,0,0,0
Tuned rules,428,94.75245036760708,0,5.8234512507551,100,-11.071000883148017,51.549929486214296,8074.326728952379,0,0,0
Tuned rules,429,93.54033883432871,0,11.806078065053121,100,-18.26573923072442,55.88202991989788,8038.826728952379,0,0,0
Tuned rules,430,93.08260830877721,0,14.240902705048597,100,-21.158294396271387,60.900160047142485,8003.326728952379,0,0,0
Tuned rules,431,86.7507629254371,0,15.925159806694229,100,-29.174396881257124,67.81947581012889,7967.826728952379,0,0,0
Tuned rules,432,88.3838380131827,0,5.315200293589252,100,-16.93136228040656,71.83510096229493,7932.326728952379,0,0,0
Tuned rules,433,88.90329527269154,0,3.1400100922690104,100,-14.236714819577472,75.21163435440528,7896.826728952379,0,0,0
Tuned rules,434,89.5323792305482,0,1.466192814077211,100,-11.933813583529016,78.04198676159086,7861.326728952379,0,0,0
Tuned rules,435,88.47282868302318,0,3.7270132264598264,100,-15.25418454343665,81.65983428702553,7825.826728952379,0,0,0
Tuned rules,436,88.56315919483441,0,3.1151300403824367,100,-14.551970845548027,85.11113721074788,7790.326728952379,0,0,0
Tuned rules,437,88.73985515085351,0,2.3711510921443395,0,86.36870405870917,62.350985262202045,7790.326728952379,0,0,0
Tuned rules,438,89.13748604814688,1.9138270445990881,1.369179296044793,0,85.854479707503,39.72634332850069,7790.326728952379,0,0,0
Tuned rules,439,93.87910983504318,4.049079339918158,4.220086680409614,100,-14.390056185284593,43.139244818747684,7754.826728952379,0,0,0
Tuned rules,440,92.3260591619734,6.359961662993555,11.423713724899791,100,-25.457616225919935,49.177048649175184,7719.326728952379,0,0,0
Tuned rules,441,93.94176234718948,7.7421367068964795,3.3571918518263892,100,-17.157566211533393,53.246322774194574,7683.826728952379,0,0,0
Tuned rules,442,94.93359622081726,8.840243415762938,1.0546860507116633,100,-14.961333245657329,56.79471451587532,7648.326728952379,0,0,0
Tuned rules,443,94.23851326398508,10.116579810086046,2.1017830305942753,100,-17.979849576695244,61.05901026459316,7612.826728952379,0,0,0
Tuned rules,444,95.52166897679328,10.140483661273615,0.3092271240283708,100,-14.92804180850871,64.59950624867616,7577.326728952379,0,0,0
Tuned rules,445,94.15586079149307,10.72338502332919,1.8919032801689137,100,-18.459427512005036,68.9775438917295,7541.826728952379,0,0,0
Tuned rules,446,95.24472795514544,9.748370704128995,0.3739000800371822,100,-14.87754282902074,72.50606299121029,7506.326728952379,0,0,0
Tuned rules,447,96.61330264982874,8.202440113061902,0.0005659929788756384,100,-11.589703456212035,75.25480251577696,7470.826728952379,0,0,0
Tuned rules,448,95.21138487841631,7.108296646461781,0.2925823146952676,100,-12.189494082740737,78.14579487777239,7435.326728952379,0,0,0
Tuned rules,449,96.18476914083385,4.871465866362606,0.008377924515074249,100,-8.695074650043836,80.20801290172214,7399.826728952379,0,0,0
Tuned rules,450,95.92713248265152,2.5865894195497248,0.02312804224042132,100,-6.682584979138625,81.79292709110015,7364.326728952379,0,0,0
Tuned rules,451,95.10889059752114,1.5065689802769548e-15,0.23238679178234997,100,-5.123496194261207,83.0080709078804,7328.826728952379,0,0,0
Tuned rules,452,95.2543860415182,0,0.14313321417825473,100,-4.888747172660047,84.16753910565396,7293.326728952379,0,0,0
Tuned rules,453,96.66759902253025,0,0,100,-3.332400977469746,84.95788739308715,7257.826728952379,0,0,0
Tuned rules,454,96.2388690125975,0,0.00006698755944076555,100,-3.761197974961931,85.8499338179641,7222.326728952379,0,0,0
Tuned rules,455,89.18160757583294,0,0.11270813840530387,0,89.06889943742763,62.37821790906731,7222.326728952379,0,0,0
Tuned rules,456,88.2871391291805,0,0.6270504443688826,0,87.66008868481163,39.27775623103742,7222.326728952379,0,0,0
Tuned rules,457,87.84656499626706,0,1.0971495197920282,100,-13.250584523524964,42.42040828775611,7186.826728952379,0,0,0
Tuned rules,458,87.16145294892311,0,2.2808227215462016,100,-15.119369772623088,46.00628168284044,7151.326728952379,0,0,0
Tuned rules,459,86.11860646402891,0,5.4564240524012195,100,-19.337817588372303,50.592647824549495,7115.826728952379,0,0,0
Tuned rules,460,86.55836381080738,0,3.7627203404187166,100,-17.20435652961133,54.67301924788664,7080.326728952379,0,0,0
Tuned rules,461,86.42231625626275,0,4.137066558664411,100,-17.71475030240167,58.87444118314258,7044.826728952379,0,0,0
Tuned rules,462,85.44250244704928,1.776268163627622,8.342244199156095,100,-24.67600991573444,64.72687080053912,7009.326728952379,0,0,0
Tuned rules,463,90.48607336340335,3.724601283416009,14.576509605200222,100,-27.815037525212887,71.32378618424356,6973.826728952379,0,0,0
Tuned rules,464,91.98815364633677,5.2811528539619825,5.634379608163155,100,-18.927378815788373,75.81280822384694,6938.326728952379,0,0,0
Tuned rules,465,92.61022037785989,6.721062166836624,3.4080786121163578,100,-17.518920401093098,79.9677850199453,6902.826728952379,0,0,0
Tuned rules,466,92.6729282879569,8.009044189846447,3.2303463661675154,100,-18.56646226805705,84.37120818434299,6867.326728952379,0,0,0
Tuned rules,467,91.95326147938826,9.205311358970574,5.80807399287689,100,-23.0601238724592,89.84039677653749,6831.826728952379,0,0,0
Tuned rules,468,90.47082188661389,10.27422766468677,14.780248217360864,0,65.41634600456626,72.60167597819708,6831.826728952379,0,0,0
Tuned rules,469,91.17326847670546,10.101776155252352,9.978811594295815,0,71.0926807271573,53.86710963944936,6831.826728952379,0,0,0
Tuned rules,470,90.14918943714167,9.971698583253605,17.82927193765988,0,62.34821891622819,37.436911320276366,6831.826728952379,0,0,0
Tuned rules,471,89.62040325993374,9.076710879730953,23.307600552037947,100,-42.76390817183517,47.57926268077284,6796.326728952379,0,0,0
Tuned rules,472,90.56027793380397,7.226638379765668,14.84025917724319,100,-31.506619623204884,55.0517136344141,6760.826728952379,0,0,0
Tuned rules,473,89.54804940970725,5.351522854197769,24.849830099552786,100,-40.65330354404331,64.69349115511702,6725.326728952379,0,0,0
Tuned rules,474,89.29530056869376,2.845380965338309,28.297428733863725,100,-41.84750913050826,74.61849939939941,6689.826728952379,0,0,0
Tuned rules,475,90.6753457595371,1.5374217043171964e-15,14.908142813592104,100,-24.232797054055013,80.36581185695684,6654.326728952379,0,0,0
Tuned rules,476,89.30072275418223,0,29.42829214262128,100,-40.12756938843904,89.88290057450064,6618.826728952379,0,0,0
Tuned rules,477,90.2209768479398,0,19.84401430304799,0,70.3769625448918,71.33694253731579,6618.826728952379,0,0,0
Tuned rules,478,89.46487339852268,0,28.8169243655122,0,60.647949033010484,55.35480467380584,6618.826728952379,0,0,0
Tuned rules,479,82.30038410446822,0,46.87934390396907,0,35.42104020049915,46.02054099664212,6618.826728952379,0,0,0
Tuned rules,480,82.58624483427909,0,43.25677357189339,0,39.329471262385695,35.65631530003574,6618.826728952379,0,0,0
Tuned rules,481,82.4466391833964,0,46.80446397893503,48,-12.357824795538633,38.58723079597625,6601.786728952379,0,0,0
Tuned rules,482,82.78917687951892,0,42.41012723480857,48,-7.620950355289651,40.3946978753101,6584.746728952379,0,0,0
Tuned rules,483,81.89690051935708,0,60.01235258488995,48,-26.115452065532878,46.58852117421256,6567.706728952379,0,0,0
Tuned rules,484,83.52851017807777,0,33.88224950531515,49.646260672762615,0,46.58852117421256,6550.255163784189,0,0,0
Tuned rules,485,85.47222819171861,0,14.193637846063197,60,11.278590345655417,43.61635165019115,6530.215163784189,0,0,0
Tuned rules,486,84.40342088933812,3.698898376214013,25.19969425037648,100,-44.49517173725238,54.1693082179463,6494.715163784189,0,0,0
Tuned rules,487,89.94055475361222,7.474016511720759,32.08977236401974,100,-49.62323412212828,65.93849156967465,6459.215163784189,0,0,0
Tuned rules,488,90.44772491545592,10.773805760094941,26.97677227766371,100,-47.302853122302736,77.15734824649095,6423.715163784189,0,0,0
Tuned rules,489,89.90941472991292,14.024190192970392,35.33160019474366,100,-59.44637565780113,91.2562941755391,6388.215163784189,0,0,0
Tuned rules,490,91.0389791264428,15.864009938470138,22.719584812551705,0,52.455384375420955,77.43308666171083,6388.215163784189,0,0,0
Tuned rules,491,92.0555749091958,16.887287496608984,14.423308050097145,0,60.74497936248967,61.425379061261644,6388.215163784189,0,0,0
Tuned rules,492,91.63862402415208,17.904415524950807,18.976344206518185,0,54.75786429268309,46.995414813654676,6388.215163784189,0,0,0
Tuned rules,493,91.21725238385642,5.340035825100415,24.480190538758112,0,61.397026019997895,30.81587783167,6388.215163784189,0,0,0
Tuned rules,494,89.9276533206262,5.481931186643449,43.71060969107229,48,-7.264887557089537,32.53889720357647,6371.175163784189,0,0,0
Tuned rules,495,91.402220650181,4.783678218987285,25.10914044216965,60,1.509401989024056,32.141134854401095,6351.135163784189,0,0,0
Tuned rules,496,90.32779080828345,4.1719556771633535,41.23964449127056,48,-3.083809360150468,32.87252446298774,6334.095163784189,0,0,0
Tuned rules,497,92.19863699141311,2.8615641488058383,19.433883988045576,100,-30.096811145438295,40.01060997755221,6298.595163784189,0,0,0
Tuned rules,498,91.60632890776594,1.570951709061082,27.143950810292527,100,-37.10857361158767,48.81168097750002,6263.095163784189,0,0,0
Tuned rules,499,91.1462836600889,9.189745670853721e-16,34.800119589460586,100,-43.653835929371695,59.165097238008116,6227.595163784189,0,0,0
Tuned rules,500,89.69698999618687,0,62.08702961154399,100,-72.39003961535711,76.33390262008419,6192.095163784189,0,0,0
Tuned rules,501,89.47209694154475,0,69.80310888858823,100,-78.70317699604705,95,6156.595163784189,0,0,1.6278349509964158
Tuned rules,502,89.146571569567,0,80.61786348922786,0,8.528708080339143,92.7524880806205,6156.595163784189,0,0,0
Tuned rules,503,84.16142257272804,0,60.88871100455725,0,23.27271156817079,86.6195900903231,6156.595163784189,0,0,0
Tuned rules,504,84.65207863652887,0,53.96940752726092,0,30.68267110926795,78.53399630672878,6156.595163784189,0,0,0
Tuned rules,505,83.70102082600017,0,77.18974313976283,0,6.511277686237349,76.81812397620034,6156.595163784189,0,0,0
Tuned rules,506,85.28209242676755,0,47.61075089631819,0,37.67134153044936,66.8908538303409,6156.595163784189,0,0,0
Tuned rules,507,83.98984967656686,0,76.96110234695637,0,7.028747329610496,65.03861627539128,6156.595163784189,0,0,0
Tuned rules,508,84.47780764049278,0,68.96315328939502,0,15.51465435109776,60.9501458704154,6156.595163784189,0,0,0
Tuned rules,509,83.26986732368022,0,90,0,-6.7301326763197835,62.54633698633755,6156.595163784189,0,0,0
Tuned rules,510,84.79117931769676,24.24823473357397,68.24410090401503,0,-7.701156319892235,64.37282658042703,6156.595163784189,0,0,0
Tuned rules,511,91.53572907870978,46.28590575850588,55.787338091171705,0,-10.537514770967817,66.87201764697147,6156.595163784189,0,0,0
Tuned rules,512,92.8524118038941,63.70583454547037,36.0664812496085,0,-6.919903991184768,68.51321698210899,6156.595163784189,0,0,0
Tuned rules,513,93.66962114324033,77.78599473947762,27.165117312450036,0,-11.281490908687317,71.18885748265407,6156.595163784189,0,0,0
Tuned rules,514,92.90282307904766,92.49836606900061,39.4380435412861,0,-39.03358653123905,80.44648538395306,6156.595163784189,0,0,0
Tuned rules,515,92.9226191574808,100.35439676097465,41.26465333091139,0,-48.69643093440524,91.99585805948821,6156.595163784189,0,0,0
Tuned rules,516,93.72475445063179,100.27917951209123,31.649662419052916,0,-12.666574595273742,95,6156.595163784189,0,0,25.537512885238613
Tuned rules,517,95.1057174158555,93.04561904035546,17.899503596322518,0,0,95,6156.595163784189,0,0,15.839405220822485
Tuned rules,518,94.21289000283673,89.17823373025932,28.84674056678242,0,0,95,6156.595163784189,0,0,23.812084294205007
Tuned rules,519,92.948877473159,81.1126838326559,49.84827910404695,0,0,95,6156.595163784189,0,0,38.012085463543855
Tuned rules,520,92.14773346101752,66.5749309547991,68.39556937641811,0,0,95,6156.595163784189,0,0,42.822766870199686
Tuned rules,521,92.19661397219241,46.2611977138312,70.162983638342,0,0,95,6156.595163784189,0,0,24.227567379980798
Tuned rules,522,92.93671402489815,23.113781038553416,57.27948143655139,0,12.543451549793346,91.69451028189035,6156.595163784189,0,0,0
